arc_id,point_order,x,y,genre,direction,total
8,24,279.5169354616918,103.54792771940714,Science Fiction,all,2532
8,25,283.0065504305127,102.15350806525885,Science Fiction,all,2532
8,26,286.5122997772231,100.80016394031043,Science Fiction,all,2532
8,27,290.03370002958656,99.48808198206672,Science Fiction,all,2532
8,28,300.34304065181277,127.66107429624799,Science Fiction,all,2532
8,29,297.15177167310844,128.8501485709063,Science Fiction,all,2532
8,30,293.9746863276521,130.07661668414084,Science Fiction,all,2532
8,31,290.8122227621582,131.3403094957127,Science Fiction,all,2532
8,32,287.66481710687526,132.6410527317849,Science Fiction,all,2532
8,33,284.5329034154396,133.97866700895622,Science Fiction,all,2532
8,34,281.4169136050158,135.3529678589996,Science Fiction,all,2532
8,35,278.31727739673175,136.76376575430186,Science Fiction,all,2532
8,36,275.23442225641645,138.21086613400126,Science Fiction,all,2532
8,37,272.16877333564884,139.694069430819,Science Fiction,all,2532
8,38,269.12075341312584,141.2131710985812,Science Fiction,all,2532
8,39,266.0907828363579,142.7679616404276,Science Fiction,all,2532
8,40,263.079279463699,144.35822663770276,Science Fiction,all,2532
8,41,260.0866586067209,145.98374677952648,Science Fiction,all,2532
8,42,257.1133329729384,147.6442978930382,Science Fiction,all,2532
8,43,254.1597126088925,149.3396509743131,Science Fiction,all,2532
8,44,251.2262048436029,151.06957221994256,Science Fiction,all,2532
8,45,248.31321423239294,152.83382305927844,Science Fiction,all,2532
8,46,245.42114250109844,154.63216018733368,Science Fiction,all,2532
8,47,242.5503884906662,156.4643355983361,Science Fiction,all,2532
8,48,239.70134810215055,158.33009661993057,Science Fiction,all,2532
8,49,236.87441424211522,160.22918594802456,Science Fiction,all,2532
8,50,234.06997676844827,162.16134168227254,Science Fiction,all,2532
8,51,231.28842243659744,164.12629736219426,Science Fiction,all,2532
8,52,228.53013484623324,166.1237820039219,Science Fiction,all,2532
8,53,225.7954943883475,168.15352013757092,Science Fiction,all,2532
8,54,223.084878192794,170.21523184522985,Science Fiction,all,2532
8,55,220.3986600762794,172.30863279956313,Science Fiction,all,2532
9,0,297.5800781003322,96.83311592776835,Family,all,2402
9,1,300.96381370073897,95.71093709550115,Family,all,2402
9,2,304.35984076728346,94.62652384016616,Family,all,2402
9,3,307.76773781612997,93.58001074922367,Family,all,2402
9,4,311.18708189024846,92.57152770631251,Family,all,2402
9,5,314.61744861190954,91.60119987512905,Family,all,2402
9,6,318.05841223535316,90.66914768389387,Family,all,2402
9,7,321.50954569962914,89.77548681040469,Family,all,2402
9,8,324.9704206815987,88.92032816768028,Family,all,2402
9,9,328.4406076490957,88.10377789019418,Family,all,2402
9,10,331.9196759142353,87.32593732070251,Family,all,2402
9,11,335.40719368686723,86.58690299766647,Family,all,2402
9,12,338.90272812816573,85.88676664327056,Family,all,2402
9,13,342.40584540434867,85.2256151520391,Family,all,2402
9,14,345.9161107405225,84.60353058005137,Family,all,2402
9,15,349.43308847464164,84.02059013475804,Family,all,2402
9,16,352.9563421115793,83.47686616539823,Family,all,2402
9,17,356.4854343773001,82.97242615402087,Family,all,2402
9,18,360.01992727313234,82.50733270710901,Family,all,2402
9,19,363.5593821301271,82.08164354780973,Family,all,2402
9,20,367.1033596635023,81.69541150877023,Family,all,2402
9,21,370.6514200271629,81.34868452558055,Family,all,2402
9,22,374.20312286828926,81.04150563082442,Family,all,2402
9,23,377.75802738199184,80.7739129487382,Family,all,2402
9,24,381.31569236601825,80.54593969047954,Family,all,2402
9,25,384.8756762755122,80.3576141500053,Family,all,2402
9,26,388.4375372778127,80.20895970056006,Family,all,2402
9,27,392.0008333072919,80.09999479177515,Family,all,2402
9,28,392.7507551847333,110.09062028004627,Family,all,2402
9,29,389.5215181580177,110.18936972863253,Family,all,2402
9,30,386.29358162468293,110.32408782344231,Family,all,2402
9,31,383.06734620670403,110.49475784449709,Family,all,2402
9,32,379.8432123149301,110.701358609794,Family,all,2402
9,33,376.62158009938713,110.94386447793465,Family,all,2402
9,34,373.40284939961634,111.22224535130738,Family,all,2402
9,35,370.187419695049,111.53646667982304,Family,all,2402
9,36,366.9756900554277,111.88648946520254,Family,all,2402
9,37,363.7680590912762,112.27227026581755,Family,all,2402
9,38,360.56492490442827,112.69376120208142,Family,all,2402
9,39,357.36668503861875,113.15090996239212,Family,all,2402
9,40,354.173736430144,113.64365980962447,Family,all,2402
9,41,350.9864753585985,114.17194958817157,Family,all,2402
9,42,347.805297397691,114.73571373153544,Family,all,2402
9,43,344.6305973661502,115.33488227046394,Family,all,2402
9,44,341.46276927872344,115.96938084163526,Family,all,2402
9,45,338.30220629727575,116.63913069688664,Family,all,2402
9,46,335.14930068199294,117.34404871298847,Family,all,2402
9,47,332.0044437426988,118.08404740196028,Family,all,2402
9,48,328.8680257902889,118.85903492192926,Family,all,2402
9,49,325.7404360882888,119.66891508852882,Family,all,2402
9,50,322.622062804543,120.5135873868357,Family,all,2402
9,51,319.51329296303766,121.39294698384572,Family,all,2402
9,52,316.4145123958678,122.306884741484,Family,all,2402
9,53,313.32610569535063,123.25528723015054,Family,all,2402
9,54,310.24845616629466,124.23803674279793,Family,all,2402
9,55,307.18194577842604,125.25501130954007,Family,all,2402
