imdb_id,title_ieee,year_ieee,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres_ieee,genres_list,primary_genre,num_genres,release_date_parsed,id,title_tmdb,vote_average,vote_count,status,release_date,revenue,runtime,budget,original_language,popularity,genres_tmdb,production_companies,production_countries,year_tmdb,countries_list,primary_country,num_countries,tmdb_genres_list,tmdb_primary_genre,primary_company
tt0089927,Rocky IV,1985,6.9,181314,379,91,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1985-11-27,1374,Rocky IV,7.076,4014,Released,1985-11-21,300473716,91,31000000,en,38.532,Drama,"Winkler Films, United Artists",United States of America,1985.0,['United States of America'],United States of America,1,['Drama'],Drama,Winkler Films
tt0084602,Rocky III,1982,6.8,168581,243,99,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1982-05-28,1371,Rocky III,6.877,3744,Released,1982-05-28,270000000,99,17000000,en,38.467,Drama,"Winkler Films, United Artists",United States of America,1982.0,['United States of America'],United States of America,1,['Drama'],Drama,Winkler Films
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,163181,476,108,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2006-08-04,9718,Talladega Nights: The Ballad of Ricky Bobby,6.346,1514,Released,2006-08-04,162966177,108,72500000,en,18.695,Comedy,"Apatow Productions, Mosaic Media Group",United States of America,2006.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Apatow Productions
tt0398165,The Longest Yard,2005,6.4,158464,336,113,PG-13,Comedy; Crime; Sport; ,"['Comedy', 'Crime', 'Sport']",Comedy,3,2005-05-27,9291,The Longest Yard,6.632,3072,Released,2005-05-27,190320568,113,82000000,en,40.73,Comedy,"Callahan Filmworks, Paramount, MTV Films, Columbia Pictures, Happy Madison Productions",United States of America,2005.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Callahan Filmworks
tt0445934,Blades of Glory,2007,6.3,154489,268,93,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2007-03-30,9955,Blades of Glory,6.105,1620,Released,2007-03-30,118200000,93,53000000,en,16.44,Comedy,"DreamWorks Pictures, MTV Films, Red Hour, Smart Entertainment",United States of America,2007.0,['United States of America'],United States of America,1,['Comedy'],Comedy,DreamWorks Pictures
tt0120484,The Waterboy,1998,6.1,145024,334,90,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,1998-11-06,10663,The Waterboy,6.05,1645,Released,1998-11-06,185991646,90,23000000,en,28.401,Comedy,Touchstone Pictures,United States of America,1998.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Touchstone Pictures
tt0454945,She's the Man,2006,6.3,142831,292,105,PG-13,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,2006-03-17,9655,She's the Man,6.794,2767,Released,2006-03-17,33889159,105,20000000,en,20.665,"Comedy, Romance","Lakeshore Entertainment, DreamWorks Pictures, The Donners' Company",United States of America,2006.0,['United States of America'],United States of America,1,"['Comedy', 'Romance']",Comedy,Lakeshore Entertainment
tt0385002,Green Street Hooligans,2005,7.5,139282,402,109,R,Crime; Drama; Sport; ,"['Crime', 'Drama', 'Sport']",Crime,3,2005-09-09,8923,Green Street Hooligans,7.248,2148,Released,2005-09-09,3154346,109,0,en,15.282,"Crime, Drama","OddLot Entertainment, Yank Film Finance Limited, Senator International","United Kingdom, United States of America",2005.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Crime', 'Drama']",Crime,OddLot Entertainment
tt0100507,Rocky V,1990,5.3,123555,305,104,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1990-11-16,1375,Rocky V,5.767,2904,Released,1990-11-16,119946358,104,42000000,en,36.638,Drama,"United Artists, Winkler Films",United States of America,1990.0,['United States of America'],United States of America,1,['Drama'],Drama,United Artists
tt0146838,Any Given Sunday,1999,6.9,110159,466,162,R,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1999-12-22,9563,Any Given Sunday,6.831,1499,Released,1999-12-22,100230832,162,55000000,en,20.69,Drama,"The Donners' Company, Ixtlan, Warner Bros. Pictures",United States of America,1999.0,['United States of America'],United States of America,1,['Drama'],Drama,The Donners' Company
tt0080487,Caddyshack,1980,7.3,102192,285,98,R,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,1980-07-25,11977,Caddyshack,6.62,1037,Released,1980-07-25,39846344,98,6000000,en,14.718,Comedy,"Orion Pictures, Warner Bros. Pictures",United States of America,1980.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Orion Pictures
tt6343314,Creed II,2018,7.1,97820,764,130,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2018-11-21,480530,Creed II,7.015,5007,Released,2018-11-21,214215889,130,50000000,en,45.172,"Drama, Action","Metro-Goldwyn-Mayer, New Line Cinema, Chartoff-Winkler Productions",United States of America,2018.0,['United States of America'],United States of America,1,"['Drama', 'Action']",Drama,Metro-Goldwyn-Mayer
tt1023111,Never Back Down,2008,6.6,94170,190,113,PG-13,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,2008-03-14,8456,Never Back Down,6.746,2146,Released,2008-03-04,41627431,115,20000000,en,28.0,"Drama, Action","Summit Entertainment, Mandalay Pictures, Baumgarten Management and Productions (BMP)",United States of America,2008.0,['United States of America'],United States of America,1,"['Drama', 'Action']",Drama,Summit Entertainment
tt0248667,Ali,2001,6.8,91667,391,157,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2001-12-25,8489,Ali,6.763,1558,Released,2001-12-10,87713825,157,107000000,en,18.071,Drama,"Columbia Pictures, Initial Entertainment Group, Forward Pass, Moonlighting Films, Overbrook Entertainment, Peters Entertainment","South Africa, United States of America",2001.0,"['South Africa', 'United States of America']",South Africa,2,['Drama'],Drama,Columbia Pictures
tt0174856,The Hurricane,1999,7.6,89663,280,146,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2000-01-14,10400,The Hurricane,7.432,1266,Released,1999-09-17,73956241,146,50000000,en,17.867,Drama,"Universal Pictures, Azoff Entertainment, Beacon Communications, Beacon Pictures, Buena Vista International, Touchstone Pictures",United States of America,1999.0,['United States of America'],United States of America,1,['Drama'],Drama,Universal Pictures
tt0204946,Bring It On,2000,6.0,84978,386,98,PG-13,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,2000-08-25,1588,Bring It On,6.225,1556,Released,2000-08-25,90449929,98,28000000,en,16.369,Comedy,"Beacon Communications, Universal Pictures, Buena Vista International",United States of America,2000.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Beacon Communications
tt1648179,Here Comes the Boom,2012,6.4,84309,134,105,PG,Action; Comedy; Sport; ,"['Action', 'Comedy', 'Sport']",Action,3,2012-10-12,87826,Here Comes the Boom,6.185,1328,Released,2012-10-11,73100000,105,42000000,en,16.322,"Comedy, Action","Broken Road Productions, Columbia Pictures, Hey Eddie, Happy Madison Productions",United States of America,2012.0,['United States of America'],United States of America,1,"['Comedy', 'Action']",Comedy,Broken Road Productions
tt3322364,Concussion,2015,7.1,83455,194,123,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2015-12-25,321741,Concussion,7.086,2386,Released,2015-11-12,50363790,123,35000000,en,11.872,"Drama, History","Village Roadshow Pictures, Columbia Pictures, The Cantillon Company, LStar Capital, Scott Free Productions, The Shuman Company, Sony Pictures","Australia, United States of America, United Kingdom",2015.0,"['Australia', 'United States of America', 'United Kingdom']",Australia,3,"['Drama', 'History']",Drama,Village Roadshow Pictures
tt1456635,Goon,2011,6.8,82574,165,92,R,Comedy; Drama; Sport; ,"['Comedy', 'Drama', 'Sport']",Comedy,3,2012-02-24,74387,Goon,6.424,830,Released,2012-01-06,6483963,92,0,en,12.083,Comedy,"Inferno Pictures, Don Carmody Productions, Caramel Films, No Trace Camping, DragonCove Studios","Canada, United States of America",2012.0,"['Canada', 'United States of America']",Canada,2,['Comedy'],Comedy,Inferno Pictures
tt0453562,42,2013,7.5,81640,242,128,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2013-04-12,109410,42,7.162,1655,Released,2013-04-12,95020213,128,40000000,en,21.509,Drama,"Warner Bros. Pictures, Legendary Pictures",United States of America,2013.0,['United States of America'],United States of America,1,['Drama'],Drama,Warner Bros. Pictures
tt0457510,Nacho Libre,2006,5.7,79678,487,92,PG,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2006-06-16,9353,Nacho Libre,6.368,1427,Released,2006-06-16,99255460,92,35000000,en,29.268,"Comedy, Family","Paramount, Nickelodeon Movies, Black & White Productions, MP Inka",United States of America,2006.0,['United States of America'],United States of America,1,"['Comedy', 'Family']",Comedy,Paramount
tt0839980,Semi-Pro,2008,5.8,77162,129,91,R,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2008-02-29,13260,Semi-Pro,5.609,707,Released,2008-02-28,33472850,91,0,en,13.951,Comedy,"New Line Cinema, Mosaic Media Group, The Donners' Company, Road Rebel",United States of America,2008.0,['United States of America'],United States of America,1,['Comedy'],Comedy,New Line Cinema
tt0099371,Days of Thunder,1990,6.0,76691,129,107,PG-13,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,1990-06-27,2119,Days of Thunder,6.346,1321,Released,1990-06-27,157920733,107,60000000,en,22.28,"Adventure, Action, Drama","Paramount, Don Simpson/Jerry Bruckheimer Films",United States of America,1990.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Drama']",Adventure,Paramount
tt0116778,Kingpin,1996,6.9,75490,209,114,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,1996-07-26,11543,Kingpin,6.51,769,Released,1996-07-04,25023434,114,27000000,en,15.37,Comedy,"Motion Picture Corporation of America, Metro-Goldwyn-Mayer, Rysher Entertainment",United States of America,1996.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Motion Picture Corporation of America
tt0787475,Hot Rod,2007,6.7,74811,194,88,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2007-08-03,10074,Hot Rod,6.372,888,Released,2007-08-03,14353654,88,0,en,11.97,"Comedy, Action, Drama","Paramount, Broadway Video, Michaels-Goldwyn, The Lonely Island",United States of America,2007.0,['United States of America'],United States of America,1,"['Comedy', 'Action', 'Drama']",Comedy,Paramount
tt0090863,The Color of Money,1986,7.0,72250,140,119,R,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1986-10-17,11873,The Color of Money,6.84,1199,Released,1986-10-17,52293982,119,13800000,en,19.519,Drama,"Touchstone Pictures, Silver Screen Partners II",United States of America,1986.0,['United States of America'],United States of America,1,['Drama'],Drama,Touchstone Pictures
tt0871510,Chak de! India,2007,8.2,71335,112,153,Not Rated,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2007-08-10,14163,Chak De! India,7.205,286,Released,2007-08-09,40000000,148,6300000,hi,11.467,Drama,Yash Raj Films,India,2007.0,['India'],India,1,['Drama'],Drama,Yash Raj Films
tt0425413,"Run, Fat Boy, Run",2007,6.6,64800,151,100,PG-13,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,2008-03-28,7942,"Run, Fatboy, Run",6.166,626,Released,2007-09-06,33478921,100,10000000,en,9.449,"Comedy, Romance","Entertainment Films, Material Entertainment, Beech Hill Films",United Kingdom,2007.0,['United Kingdom'],United Kingdom,1,"['Comedy', 'Romance']",Comedy,Entertainment Films
tt0445990,Invincible,2006,7.1,64317,159,105,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2006-08-25,11652,Invincible,6.97,838,Released,2006-08-25,57806952,105,0,en,14.734,"Drama, History",Walt Disney Pictures,United States of America,2006.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Walt Disney Pictures
tt1172233,Whip It,2009,6.9,62820,129,111,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2009-10-02,22798,Whip It,6.732,973,Released,2009-04-09,16633035,111,15000000,en,17.284,Drama,"Dune Entertainment, Mandate Pictures, Vincent Pictures, Flower Films, Rye Road Productions, Babe Ruthless Productions, Barry Mendel Productions, Fox Searchlight Pictures, Mandate International",United States of America,2009.0,['United States of America'],United States of America,1,['Drama'],Drama,Dune Entertainment
tt0118849,Children of Heaven,1997,8.3,61338,183,89,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1999-01-22,21334,Children of Heaven,7.958,542,Released,1997-08-01,925402,89,180000,fa,15.223,"Drama, Family","Kanoon, Miramax",Iran,1997.0,['Iran'],Iran,1,"['Drama', 'Family']",Drama,Kanoon
tt0097815,Major League,1989,7.2,60362,120,107,R,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,1989-04-07,9942,Major League,6.897,690,Released,1989-02-16,75000000,107,11000000,en,16.021,Comedy,"Mirage Enterprises, Morgan Creek",United States of America,1989.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Mirage Enterprises
tt2083383,Trouble with the Curve,2012,6.8,58790,191,111,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2012-09-21,87825,Trouble with the Curve,6.955,1420,Released,2012-09-21,49000000,111,60000000,en,34.14,"Drama, Romance","Malpaso Productions, Warner Bros. Pictures",United States of America,2012.0,['United States of America'],United States of America,1,"['Drama', 'Romance']",Drama,Malpaso Productions
tt2356180,Bhaag Milkha Bhaag,2013,8.2,58777,194,186,Not Rated,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2013-07-12,206324,Bhaag Milkha Bhaag,7.446,222,Released,2013-07-12,25000000,186,4600000,hi,9.277,"History, Action, Drama",Viacom18 Studios,India,2013.0,['India'],India,1,"['History', 'Action', 'Drama']",History,Viacom18 Studios
tt0360201,Wimbledon,2004,6.3,58729,181,98,PG-13,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,2004-09-17,11823,Wimbledon,6.175,907,Released,2004-09-13,41512007,98,31000000,en,11.604,"Comedy, Romance","Working Title Films, Inside Track Productions, StudioCanal, Universal Pictures","France, United Kingdom",2004.0,"['France', 'United Kingdom']",France,2,"['Comedy', 'Romance']",Comedy,Working Title Films
tt0390022,Friday Night Lights,2004,7.2,57615,322,118,PG-13,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,2004-10-08,13416,Friday Night Lights,6.917,487,Released,2004-10-08,61255921,118,30000000,en,15.025,Drama,"Imagine Entertainment, Friday Night Lights, MDBF Filmgesellschaft mbH & Company KG, Universal Pictures",United States of America,2004.0,['United States of America'],United States of America,1,['Drama'],Drama,Imagine Entertainment
tt2058673,Point Break,2015,5.3,56913,260,114,PG-13,Action; Crime; Sport; ,"['Action', 'Crime', 'Sport']",Action,3,2015-12-25,257088,Point Break,5.921,2125,Released,2015-12-03,133718711,113,105000000,en,22.607,"Action, Adventure, Crime, Thriller","Studio Babelsberg, Alcon Entertainment, DMG Entertainment, Taylor-Baldecchi-Wimmer Productions, Warner Bros. Pictures, Summit Entertainment, Cine Tirol, Eagle Pictures","Austria, Canada, China, Germany, Italy, United States of America",2015.0,"['Austria', 'Canada', 'China', 'Germany', 'Italy', 'United States of America']",Austria,6,"['Action', 'Adventure', 'Crime', 'Thriller']",Action,Studio Babelsberg
tt0191397,The Replacements,2000,6.6,56892,269,118,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2000-08-11,10393,The Replacements,6.628,839,Released,2000-08-11,50054511,118,50000000,en,26.747,Comedy,"Warner Bros. Pictures, Bel Air Entertainment, Dylan Sellers Productions",United States of America,2000.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Warner Bros. Pictures
tt1661382,Grudge Match,2013,6.4,56593,132,113,PG-13,Comedy; Drama; Sport; ,"['Comedy', 'Drama', 'Sport']",Comedy,3,2013-12-25,64807,Grudge Match,6.07,1187,Released,2013-12-25,44907260,113,40000000,en,17.764,Comedy,"Gerber Pictures, Warner Bros. Pictures, Callahan Filmworks",United States of America,2013.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Gerber Pictures
tt0758794,We Are Marshall,2006,7.1,56112,185,131,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2006-12-22,11170,We Are Marshall,6.864,617,Released,2006-12-12,43545364,124,65000000,en,13.194,"Drama, History","Wonderland Sound and Vision, Thunder Road, Legendary Pictures, Warner Bros. Pictures",United States of America,2006.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Wonderland Sound and Vision
tt0131857,BASEketball,1998,6.5,55800,211,103,R,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,1998-07-31,14013,BASEketball,6.09,513,Released,1998-07-28,7027290,103,25000000,en,12.662,Comedy,"Universal Pictures, Zucker Brothers Productions",United States of America,1998.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Universal Pictures
tt0108002,Rudy,1993,7.5,54400,185,114,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,1993-10-22,14534,Rudy,7.381,584,Released,1993-09-17,22750363,114,12000000,en,17.902,"Drama, History",TriStar Pictures,United States of America,1993.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,TriStar Pictures
tt0082158,Chariots of Fire,1981,7.2,52940,240,125,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,1982-04-09,9443,Chariots of Fire,6.794,805,Released,1981-05-15,58972904,124,5500000,en,13.492,"Drama, History","The Ladd Company, Enigma Productions, Allied Stars, Ltd., Warner Bros. Pictures, 20th Century Fox",United Kingdom,1981.0,['United Kingdom'],United Kingdom,1,"['Drama', 'History']",Drama,The Ladd Company
tt0146984,The Legend of Bagger Vance,2000,6.7,52493,278,126,PG-13,Drama; Fantasy; Sport; ,"['Drama', 'Fantasy', 'Sport']",Drama,3,2000-11-03,4958,The Legend of Bagger Vance,6.564,809,Released,2000-11-02,39459427,126,80000000,en,14.6,"Drama, Fantasy","Wildwood Enterprises, Allied Filmmakers, Epsilon Motion Pictures, 20th Century Fox, DreamWorks Pictures",United States of America,2000.0,['United States of America'],United States of America,1,"['Drama', 'Fantasy']",Drama,Wildwood Enterprises
tt1606392,Win Win,2011,7.1,52334,120,106,R,Comedy; Drama; Sport; ,"['Comedy', 'Drama', 'Sport']",Comedy,3,2011-04-15,55725,Win Win,6.822,446,Released,2011-03-18,10654385,106,10831173,en,7.657,"Drama, Comedy","Next Wednesday Productions, Fox Searchlight Pictures, Everest Entertainment, Groundswell Productions",United States of America,2011.0,['United States of America'],United States of America,1,"['Drama', 'Comedy']",Drama,Next Wednesday Productions
tt2223990,Draft Day,2014,6.8,52057,158,110,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2014-04-11,200505,Draft Day,6.715,842,Released,2014-04-11,28831145,110,25000000,en,12.851,Drama,"Lionsgate, Summit Entertainment, OddLot Entertainment",United States of America,2014.0,['United States of America'],United States of America,1,['Drama'],Drama,Lionsgate
tt0355702,Lords of Dogtown,2005,7.1,51181,206,107,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2005-06-03,9787,Lords of Dogtown,7.099,685,Released,2005-06-03,13411957,107,25000000,en,16.087,Drama,"Columbia Pictures, The Linson Company, Indelible Pictures, Senator International, TriStar Pictures","Germany, United States of America",2005.0,"['Germany', 'United States of America']",Germany,2,['Drama'],Drama,Columbia Pictures
tt0412080,The World's Fastest Indian,2005,7.8,50954,260,127,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2006-03-24,9912,The World's Fastest Indian,7.605,638,Released,2005-10-12,0,127,25000000,en,25.47,"Drama, Adventure, History","New Zealand Film Commission, 2929 Productions, OLC / Rights Entertainment, Tanlay, New Zealand Film Production Fund, 3 Dogs & a Pony, Park Road Post, WFI Productions Ltd.","New Zealand, Switzerland, Japan, United States of America",2005.0,"['New Zealand', 'Switzerland', 'Japan', 'United States of America']",New Zealand,4,"['Drama', 'Adventure', 'History']",Drama,New Zealand Film Commission
tt0811138,The Love Guru,2008,3.8,49662,286,87,PG-13,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,2008-06-20,12177,The Love Guru,4.153,658,Released,2008-06-20,40854735,87,62000000,en,16.931,"Comedy, Romance","Paramount, Internationale Filmproduktion Poseidon, LSG Productions, Love Guru Productions, Michael De Luca Productions, Nomoneyfun Films, Spyglass Entertainment","Germany, United States of America, United Kingdom",2008.0,"['Germany', 'United States of America', 'United Kingdom']",Germany,3,"['Comedy', 'Romance']",Comedy,Paramount
tt0093692,Over the Top,1987,5.8,48899,155,93,PG,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,1987-02-13,1825,Over the Top,6.364,1507,Released,1987-02-13,16057580,93,25000000,en,18.602,"Action, Drama","Cannon Group, Warner Bros. Pictures, Golan-Globus Productions",United States of America,1987.0,['United States of America'],United States of America,1,"['Action', 'Drama']",Action,Cannon Group
tt0097659,Kickboxer,1989,6.5,48479,133,97,R,Action; Sport; Thriller; ,"['Action', 'Sport', 'Thriller']",Action,3,1989-09-08,10222,Kickboxer,6.779,1247,Released,1989-04-20,14697005,97,1500000,en,15.945,"Action, Thriller, Drama","Kings Road Entertainment, Cannon Group",United States of America,1989.0,['United States of America'],United States of America,1,"['Action', 'Thriller', 'Drama']",Action,Kings Road Entertainment
tt0437863,The Benchwarmers,2006,5.5,47394,226,85,PG-13,Comedy; Sport; ,"['Comedy', 'Sport']",Comedy,2,2006-04-07,9957,The Benchwarmers,5.859,806,Released,2006-04-07,0,85,0,en,14.234,Comedy,"Revolution Studios, Columbia Pictures, Happy Madison Productions",United States of America,2006.0,['United States of America'],United States of America,1,['Comedy'],Comedy,Revolution Studios
tt0095250,The Big Blue,1988,7.6,47005,162,168,PG,Adventure; Drama; Sport; ,"['Adventure', 'Drama', 'Sport']",Adventure,3,1988-08-19,175,The Big Blue,7.5,1310,Released,1988-05-10,0,168,14390509,fr,17.654,"Adventure, Drama, Romance",Gaumont,"France, Italy, United States of America",1988.0,"['France', 'Italy', 'United States of America']",France,3,"['Adventure', 'Drama', 'Romance']",Adventure,Gaumont
tt0094812,Bull Durham,1988,7.1,46429,135,108,R,Comedy; Romance; Sport; ,"['Comedy', 'Romance', 'Sport']",Comedy,3,1988-06-15,287,Bull Durham,6.678,512,Released,1988-06-15,50888000,108,7000000,en,13.927,"Comedy, Romance","The Mount Company, Metro-Goldwyn-Mayer, Orion Pictures",United States of America,1988.0,['United States of America'],United States of America,1,"['Comedy', 'Romance']",Comedy,The Mount Company
tt0116277,The Fan,1996,5.9,45246,103,116,R,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,1996-08-16,9566,The Fan,5.951,715,Released,1996-08-15,18626419,116,55000000,en,12.679,"Thriller, Action","TriStar Pictures, Mandalay Entertainment, Scott Free Productions","United Kingdom, United States of America",1996.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Thriller', 'Action']",Thriller,TriStar Pictures
tt0124718,He Got Game,1998,6.9,43286,122,136,R,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1998-05-01,9469,He Got Game,6.752,637,Released,1998-05-01,21567853,136,25000000,en,15.395,Drama,"40 Acres and a Mule Filmworks, Touchstone Pictures",United States of America,1998.0,['United States of America'],United States of America,1,['Drama'],Drama,40 Acres and a Mule Filmworks
tt0087781,The Natural,1984,7.5,42728,208,138,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1984-05-11,11393,The Natural,6.872,533,Released,1984-05-11,47951979,137,28000000,en,14.787,Drama,TriStar Pictures,United States of America,1984.0,['United States of America'],United States of America,1,['Drama'],Drama,TriStar Pictures
tt1647668,Million Dollar Arm,2014,7.0,42611,109,124,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2014-05-16,198185,Million Dollar Arm,6.742,566,Released,2014-05-09,38307627,124,25000000,en,9.006,Drama,"Walt Disney Pictures, Roth Films, Mayhem Pictures",United States of America,2014.0,['United States of America'],United States of America,1,['Drama'],Drama,Walt Disney Pictures
tt0417217,Two for the Money,2005,6.3,42585,148,122,R,Crime; Drama; Sport; ,"['Crime', 'Drama', 'Sport']",Crime,3,2005-10-07,9910,Two for the Money,6.051,564,Released,2005-10-07,30526509,122,35000000,en,11.223,"Comedy, Crime, Drama, Thriller","Morgan Creek, Universal Pictures",United States of America,2005.0,['United States of America'],United States of America,1,"['Comedy', 'Crime', 'Drama', 'Thriller']",Comedy,Morgan Creek
tt0385726,Glory Road,2006,7.2,42010,154,118,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2006-01-13,9918,Glory Road,7.429,666,Released,2006-01-13,42647449,118,0,en,13.98,"Drama, History",Walt Disney Pictures,United States of America,2006.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Walt Disney Pictures
tt0091217,Hoosiers,1986,7.5,41815,150,114,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1987-02-27,5693,Hoosiers,7.063,435,Released,1986-11-14,28607524,114,9000000,en,13.659,"Drama, Family","Orion Pictures, De Haven Productions",United States of America,1986.0,['United States of America'],United States of America,1,"['Drama', 'Family']",Drama,Orion Pictures
tt0424823,Balls of Fury,2007,5.3,40109,154,90,PG-13,Comedy; Crime; Sport; ,"['Comedy', 'Crime', 'Sport']",Comedy,3,2007-08-29,9750,Balls of Fury,5.211,473,Released,2007-08-29,41098065,90,0,en,9.436,"Comedy, Crime","Rogue Pictures, Intrepid Pictures, Spyglass Entertainment",United States of America,2007.0,['United States of America'],United States of America,1,"['Comedy', 'Crime']",Comedy,Rogue Pictures
tt0132245,Driven,2001,4.6,38749,346,116,PG-13,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,2001-04-27,10477,Driven,5.124,644,Released,2001-04-27,54744738,116,94000000,en,17.313,"Action, Drama","Epsilon Motion Pictures, Franchise Pictures, Trackform Film Productions, Warner Bros. Pictures","Australia, Canada, Switzerland, United States of America",2001.0,"['Australia', 'Canada', 'Switzerland', 'United States of America']",Australia,4,"['Action', 'Drama']",Action,Epsilon Motion Pictures
tt1596345,Pawn Sacrifice,2014,7.0,38338,121,115,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2015-09-25,245698,Pawn Sacrifice,6.749,848,Released,2015-09-16,5578519,115,19000000,en,8.807,"Thriller, Drama","Gail Katz Productions, PalmStar Media",United States of America,2015.0,['United States of America'],United States of America,1,"['Thriller', 'Drama']",Thriller,Gail Katz Productions
tt0316465,Radio,2003,6.9,37537,202,109,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2003-10-24,13920,Radio,7.139,617,Released,2003-10-24,53293628,109,35000000,en,15.319,Drama,"Tollin/Robbins Productions, Revolution Studios, Columbia Pictures",United States of America,2003.0,['United States of America'],United States of America,1,['Drama'],Drama,Tollin/Robbins Productions
tt4832640,Sultan,2016,7.0,35954,156,170,Not Rated,Action; Drama; Sport; ,"['Action', 'Drama', 'Sport']",Action,3,2016-07-06,376812,Sultan,6.936,196,Released,2016-07-06,102000000,170,10400000,hi,10.879,"Drama, Action, Romance",Yash Raj Films,India,2016.0,['India'],India,1,"['Drama', 'Action', 'Romance']",Drama,Yash Raj Films
