imdb_id,title,year,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres,genres_list,primary_genre,num_genres,release_date_parsed
tt0887883,Burn After Reading,2008,7.0,301462,622,96,R,Comedy; Crime; Drama; ,"['Comedy', 'Crime', 'Drama']",Comedy,3,2008-09-12
tt0087843,Once Upon a Time in America,1984,8.4,299388,676,229,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1984-06-01
tt0425210,Lucky Number Slevin,2006,7.7,295883,548,110,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2006-04-07
tt0104431,Home Alone 2: Lost in New York,1992,6.8,289368,261,120,PG,Adventure; Comedy; Crime; ,"['Adventure', 'Comedy', 'Crime']",Adventure,3,1992-11-20
tt0399295,Lord of War,2005,7.6,288544,482,122,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2005-09-16
tt0453467,Deja Vu,2006,7.0,287330,458,126,PG-13,Action; Crime; Sci-Fi; ,"['Action', 'Crime', 'Sci-Fi']",Action,3,2006-11-22
tt1951261,The Hangover Part III,2013,5.8,286488,318,100,R,Comedy; Crime; ,"['Comedy', 'Crime']",Comedy,2,2013-05-23
tt1245526,RED,2010,7.0,282437,362,111,PG-13,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,2010-10-15
tt0381849,3:10 to Yuma,2007,7.7,281948,625,122,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2007-09-07
tt0293662,The Transporter,2002,6.8,279981,473,92,PG-13,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2002-10-11
tt0116367,From Dusk Till Dawn,1996,7.2,279303,664,108,R,Action; Crime; Horror; ,"['Action', 'Crime', 'Horror']",Action,3,1996-01-19
tt0190590,"O Brother, Where Art Thou?",2000,7.7,277150,905,107,PG-13,Adventure; Comedy; Crime; ,"['Adventure', 'Comedy', 'Crime']",Adventure,3,2001-02-02
tt0094226,The Untouchables,1987,7.9,270871,496,119,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1987-06-03
tt0118880,Con Air,1997,6.9,269643,398,115,R,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,1997-06-06
tt0103776,Batman Returns,1992,7.0,267156,679,126,PG-13,Action; Crime; Fantasy; ,"['Action', 'Crime', 'Fantasy']",Action,3,1992-06-19
tt3799694,The Nice Guys,2016,7.4,266631,450,116,R,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,2016-05-20
tt1197624,Law Abiding Citizen,2009,7.4,265136,548,109,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2009-10-16
tt0111161,The Shawshank Redemption,1994,9.3,2258845,8022,142,R,Drama; ,['Drama'],Drama,1,1994-10-14
tt0137523,Fight Club,1999,8.8,1794454,3719,139,R,Drama; ,['Drama'],Drama,1,1999-10-15
tt0109830,Forrest Gump,1994,8.8,1741097,2354,142,PG-13,Drama; Romance; ,"['Drama', 'Romance']",Drama,2,1994-07-06
tt1853728,Django Unchained,2012,8.4,1307059,1525,165,R,Drama; Western; ,"['Drama', 'Western']",Drama,2,2012-12-25
tt0120815,Saving Private Ryan,1998,8.6,1194194,2588,169,R,Drama; War; ,"['Drama', 'War']",Drama,2,1998-07-24
tt0482571,The Prestige,2006,8.5,1144513,1394,130,PG-13,Drama; Mystery; Sci-Fi; ,"['Drama', 'Mystery', 'Sci-Fi']",Drama,3,2006-10-20
tt0169547,American Beauty,1999,8.3,1043085,2891,122,R,Drama; ,['Drama'],Drama,1,1999-10-01
tt0120338,Titanic,1997,7.8,1017237,2863,194,PG-13,Drama; Romance; ,"['Drama', 'Romance']",Drama,2,1997-12-19
tt0120586,American History X,1998,8.5,1007450,1577,119,R,Drama; ,['Drama'],Drama,1,1998-11-20
tt0167404,The Sixth Sense,1999,8.1,888920,2223,107,PG-13,Drama; Mystery; Thriller; ,"['Drama', 'Mystery', 'Thriller']",Drama,3,1999-08-06
tt0073486,One Flew Over the Cuckoo's Nest,1975,8.7,884818,967,133,R,Drama; ,['Drama'],Drama,1,1975-11-19
tt0338013,Eternal Sunshine of the Spotless Mind,2004,8.3,882495,1800,108,R,Drama; Romance; Sci-Fi; ,"['Drama', 'Romance', 'Sci-Fi']",Drama,3,2004-03-19
tt0081505,The Shining,1980,8.4,860290,1805,146,R,Drama; Horror; ,"['Drama', 'Horror']",Drama,2,1980-06-13
tt0119217,Good Will Hunting,1997,8.3,830139,887,126,R,Drama; Romance; ,"['Drama', 'Romance']",Drama,2,1998-01-09
tt2267998,Gone Girl,2014,8.1,825450,1449,149,R,Drama; Mystery; Thriller; ,"['Drama', 'Mystery', 'Thriller']",Drama,3,2014-10-03
tt1010048,Slumdog Millionaire,2008,8.0,782675,1126,120,R,Drama; Romance; ,"['Drama', 'Romance']",Drama,2,2008-12-25
tt1454468,Gravity,2013,7.7,751305,2090,91,PG-13,Drama; Sci-Fi; Thriller; ,"['Drama', 'Sci-Fi', 'Thriller']",Drama,3,2013-10-04
tt0180093,Requiem for a Dream,2000,8.3,743198,2115,102,R,Drama; ,['Drama'],Drama,1,2000-12-15
tt0246578,Donnie Darko,2001,8.0,724910,2276,113,R,Drama; Mystery; Sci-Fi; ,"['Drama', 'Mystery', 'Sci-Fi']",Drama,3,2002-01-30
tt1205489,Gran Torino,2008,8.1,703113,990,116,R,Drama; ,['Drama'],Drama,1,2009-01-09
tt2582802,Whiplash,2014,8.5,683157,1195,106,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,2015-02-20
tt0947798,Black Swan,2010,8.0,682523,1273,108,R,Drama; Thriller; ,"['Drama', 'Thriller']",Drama,2,2010-12-17
tt0093058,Full Metal Jacket,1987,8.3,652861,844,116,R,Drama; War; ,"['Drama', 'War']",Drama,2,1987-07-10
tt0117951,Trainspotting,1996,8.1,620080,623,93,R,Drama; ,['Drama'],Drama,1,1996-08-09
tt0405159,Million Dollar Baby,2004,8.1,618903,1219,132,PG-13,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,2005-01-28
tt0457430,Pan's Labyrinth,2006,8.2,603269,1271,118,R,Drama; Fantasy; War; ,"['Drama', 'Fantasy', 'War']",Drama,3,2007-01-19
tt0078788,Apocalypse Now,1979,8.4,585989,1183,147,R,Drama; Mystery; War; ,"['Drama', 'Mystery', 'War']",Drama,3,1979-08-15
tt0421715,The Curious Case of Benjamin Button,2008,7.8,572217,948,166,PG-13,Drama; Fantasy; Romance; ,"['Drama', 'Fantasy', 'Romance']",Drama,3,2008-12-25
tt2543164,Arrival,2016,7.9,569760,1861,116,PG-13,Drama; Mystery; Sci-Fi; ,"['Drama', 'Mystery', 'Sci-Fi']",Drama,3,2016-11-11
tt1798709,Her,2013,8.0,518282,1060,126,R,Drama; Romance; Sci-Fi; ,"['Drama', 'Romance', 'Sci-Fi']",Drama,3,2014-01-10
tt0162222,Cast Away,2000,7.8,506369,1180,143,PG-13,Adventure; Drama; Romance; ,"['Adventure', 'Drama', 'Romance']",Adventure,3,2000-12-22
tt0332280,The Notebook,2004,7.8,503872,1256,123,PG-13,Drama; Romance; ,"['Drama', 'Romance']",Drama,2,2004-06-25
tt0075148,Rocky,1976,8.1,502746,694,120,PG,Drama; Sport; ,"['Drama', 'Sport']",Drama,2,1976-12-03
tt0469494,There Will Be Blood,2007,8.2,498312,1318,158,R,Drama; ,['Drama'],Drama,1,2008-01-25
tt0450259,Blood Diamond,2006,8.0,486637,725,143,R,Adventure; Drama; Thriller; ,"['Adventure', 'Drama', 'Thriller']",Adventure,3,2006-12-08
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,6.6,469914,535,136,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2011-05-20
tt2310332,The Hobbit: The Battle of the Five Armies,2014,7.4,461617,883,144,PG-13,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2014-12-17
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,7.7,459135,691,146,PG-13,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2010-11-19
tt0099487,Edward Scissorhands,1990,7.9,434894,656,105,PG-13,Drama; Fantasy; Romance; ,"['Drama', 'Fantasy', 'Romance']",Drama,3,1990-12-14
tt0448157,Hancock,2008,6.4,434772,654,92,PG-13,Action; Fantasy; ,"['Action', 'Fantasy']",Action,2,2008-07-02
tt1099212,Twilight,2008,5.2,413276,1654,122,PG-13,Drama; Fantasy; Romance; ,"['Drama', 'Fantasy', 'Romance']",Drama,3,2008-11-21
tt0319061,Big Fish,2003,8.0,406042,874,125,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2004-01-09
tt3183660,Fantastic Beasts and Where to Find Them,2016,7.3,395319,820,132,PG-13,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2016-11-18
tt0120616,The Mummy,1999,7.0,382315,1056,124,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,1999-05-07
tt0093779,The Princess Bride,1987,8.1,382045,844,98,PG,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,1987-10-09
tt1014759,Alice in Wonderland,2010,6.4,374817,790,108,PG,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2010-03-05
tt0974015,Justice League,2017,6.4,367091,1997,120,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2017-11-17
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.9,356904,1506,143,PG,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2005-12-09
tt5580390,The Shape of Water,2017,7.3,353658,1589,123,R,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2017-12-22
tt0443543,The Illusionist,2006,7.6,349169,687,110,PG-13,Drama; Fantasy; History; ,"['Drama', 'Fantasy', 'History']",Drama,3,2006-09-01
tt1477834,Aquaman,2018,7.0,341895,3845,143,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2018-12-21
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,6.7,337831,7460,142,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2019-12-20
tt0162661,Sleepy Hollow,1999,7.3,320861,1023,105,R,Fantasy; Horror; Mystery; ,"['Fantasy', 'Horror', 'Mystery']",Fantasy,3,1999-11-19
tt0120667,Fantastic Four,2005,5.7,306644,1024,106,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2005-07-08
tt0120601,Being John Malkovich,1999,7.7,301714,878,113,R,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,1999-12-03
tt0167190,Hellboy,2004,6.8,301510,649,122,PG-13,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2004-04-02
tt0389860,Click,2006,6.4,298607,774,107,PG-13,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,2006-06-23
tt0970179,Hugo,2011,7.5,297933,749,126,PG,Drama; Fantasy; ,"['Drama', 'Fantasy']",Drama,2,2011-11-23
tt0360486,Constantine,2005,7.0,296689,1074,121,R,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2005-02-18
tt0209163,The Mummy Returns,2001,6.3,295189,924,130,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2001-05-04
tt2194499,About Time,2013,7.8,287246,640,123,R,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,2013-11-08
tt0359950,The Secret Life of Walter Mitty,2013,7.3,286991,648,114,PG,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,2013-12-25
tt0119528,Liar Liar,1997,6.9,274268,290,86,PG-13,Comedy; Fantasy; ,"['Comedy', 'Fantasy']",Comedy,2,1997-03-21
tt0473075,Prince of Persia: The Sands of Time,2010,6.6,266583,478,116,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2010-05-28
tt0800320,Clash of the Titans,2010,5.8,265931,679,106,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2010-04-02
tt2771200,Beauty and the Beast,2017,7.1,261369,1122,129,PG,Fantasy; ,['Fantasy'],Fantasy,1,2017-03-17
tt3731562,Kong: Skull Island,2017,6.6,259866,945,118,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2017-03-10
tt1259571,The Twilight Saga: New Moon,2009,4.7,258910,955,130,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2009-11-20
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,251787,652,129,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2017-05-26
tt0411477,Hellboy II: The Golden Army,2008,7.0,251482,375,120,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2008-07-11
tt0450385,1408,2007,6.8,250909,635,104,PG-13,Fantasy; Horror; Mystery; ,"['Fantasy', 'Horror', 'Mystery']",Fantasy,3,2007-06-22
tt0094721,Beetlejuice,1988,7.5,249689,372,92,PG,Comedy; Fantasy; ,"['Comedy', 'Fantasy']",Comedy,2,1988-03-30
tt0190332,"Crouching Tiger, Hidden Dragon",2000,7.8,248473,1670,120,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2001-01-12
tt0486655,Stardust,2007,7.6,248403,554,127,PG-13,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2007-08-10
tt0320691,Underworld,2003,7.0,248222,833,121,R,Action; Fantasy; Thriller; ,"['Action', 'Fantasy', 'Thriller']",Action,3,2003-09-19
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,5.6,246767,468,92,PG,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2007-06-15
tt0259711,Vanilla Sky,2001,6.9,243020,1293,136,R,Fantasy; Mystery; Romance; ,"['Fantasy', 'Mystery', 'Romance']",Fantasy,3,2001-12-14
tt1077368,Dark Shadows,2012,6.2,241602,528,113,PG-13,Comedy; Fantasy; Horror; ,"['Comedy', 'Fantasy', 'Horror']",Comedy,3,2012-05-11
tt0338526,Van Helsing,2004,6.1,239437,1373,131,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2004-05-07
tt0803096,Warcraft,2016,6.8,236996,983,123,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2016-06-10
tt0978764,Sucker Punch,2011,6.0,226057,1022,110,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2011-03-25
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,5.5,224813,374,115,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2012-11-16
tt1325004,The Twilight Saga: Eclipse,2010,5.0,221496,529,124,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2010-06-30
tt1731141,Ender's Game,2013,6.6,219357,626,114,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2013-11-01
tt0259324,Ghost Rider,2007,5.2,218901,724,110,PG-13,Action; Fantasy; Thriller; ,"['Action', 'Fantasy', 'Thriller']",Action,3,2007-02-16
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,217803,477,117,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2011-11-18
tt0420223,Stranger Than Fiction,2006,7.5,214510,595,113,PG-13,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,2006-11-10
tt0319343,Elf,2003,6.9,210512,501,97,PG,Comedy; Fantasy; ,"['Comedy', 'Fantasy']",Comedy,2,2003-11-07
tt6139732,Aladdin,2019,7.0,210488,2281,128,PG,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2019-05-24
tt0485947,Mr. Nobody,2009,7.8,210310,391,141,R,Drama; Fantasy; Romance; ,"['Drama', 'Fantasy', 'Romance']",Drama,3,2013-09-26
tt0332452,Troy,2004,7.2,476975,1789,163,R,Drama; History; ,"['Drama', 'History']",Drama,2,2004-05-14
tt0265086,Black Hawk Down,2001,7.7,356185,1153,144,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2002-01-18
tt0213149,Pearl Harbor,2001,6.2,305503,2022,183,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2001-05-25
tt1707386,Les Misérables,2012,7.6,300852,968,158,PG-13,Drama; History; ,"['Drama', 'History']",Drama,2,2012-12-25
tt3682448,Bridge of Spies,2015,7.6,278999,465,142,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2015-10-16
tt1790885,Zero Dark Thirty,2012,7.4,264555,709,157,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2013-01-11
tt0112384,Apollo 13,1995,7.6,260497,385,140,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1995-06-30
tt0187393,The Patriot,2000,7.2,249168,1189,165,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2000-06-28
tt0215750,Enemy at the Gates,2001,7.6,236660,706,131,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2001-03-16
tt0478087,21,2008,6.8,224589,311,123,PG-13,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2008-03-28
tt0985699,Valkyrie,2008,7.1,223620,468,121,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2008-12-25
tt0138097,Shakespeare in Love,1998,7.1,209979,780,123,R,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,1999-01-08
tt0408306,Munich,2005,7.5,207019,856,164,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2006-01-06
tt1649419,The Impossible,2012,7.6,190768,423,114,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2013-01-04
tt0299977,Hero,2002,7.9,171351,864,120,PG-13,Action; Adventure; History; ,"['Action', 'Adventure', 'History']",Action,3,2004-08-27
tt1860357,Deepwater Horizon,2016,7.1,145401,281,107,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2016-09-30
tt0072684,Barry Lyndon,1975,8.1,143733,457,185,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1975-12-18
tt0102138,JFK,1991,8.0,137425,485,189,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,1991-12-20
tt0159365,Cold Mountain,2003,7.2,137401,696,154,R,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,2003-12-25
tt1034303,Defiance,2008,7.2,135323,265,137,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2009-01-16
tt0277434,We Were Soldiers,2002,7.2,127187,770,138,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2002-03-01
tt2177771,The Monuments Men,2014,6.1,122173,443,118,PG-13,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2014-02-07
tt0097441,Glory,1989,7.8,117966,444,122,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1990-02-16
tt0120657,The 13th Warrior,1999,6.6,114167,581,102,R,Action; Adventure; History; ,"['Action', 'Adventure', 'History']",Action,3,1999-08-27
tt0092965,Empire of the Sun,1987,7.7,112275,342,153,PG,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,1987-12-25
tt0405508,Rang De Basanti,2006,8.2,107678,361,167,Not Rated,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2006-01-26
tt1023114,The Way Back,2010,7.3,107455,202,133,PG-13,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,2011-01-21
tt0445922,Across the Universe,2007,7.3,104638,549,133,PG-13,Drama; Fantasy; History; ,"['Drama', 'Fantasy', 'History']",Drama,3,2007-10-12
tt0436697,The Queen,2006,7.3,101904,456,103,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-11-17
tt0467200,The Other Boleyn Girl,2008,6.7,101416,272,115,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2008-02-29
tt0870111,Frost_Nixon,2008,7.7,100750,265,122,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2009-01-23
tt0074119,All the President's Men,1976,8.0,98972,243,138,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1976-04-09
tt0422720,Marie Antoinette,2006,6.4,97923,666,123,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-10-20
tt0343737,The Good Shepherd,2006,6.7,96881,509,167,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2006-12-22
tt0475276,United 93,2006,7.5,96591,862,111,R,Drama; History; Sci-Fi; ,"['Drama', 'History', 'Sci-Fi']",Drama,3,2006-04-28
tt0490215,Silence,2016,7.2,96094,431,161,R,Drama; History; ,"['Drama', 'History']",Drama,2,2017-01-13
tt0433383,"Good Night, and Good Luck.",2005,7.4,92714,542,93,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2005-11-04
tt0093389,The Last Emperor,1987,7.7,91046,170,163,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1988-04-15
tt0127536,Elizabeth,1998,7.4,90737,431,124,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1999-02-19
tt0095647,Mississippi Burning,1988,7.8,84598,209,128,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,1989-01-27
tt1020072,Selma,2014,7.5,83285,264,128,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2015-01-09
tt0104797,Malcolm X,1992,7.7,82521,183,202,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1992-11-18
tt0402399,The New World,2005,6.7,81466,721,135,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-01-20
tt4686844,The Death of Stalin,2017,7.2,80253,327,107,R,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2018-03-09
tt1020558,Centurion,2010,6.4,76569,234,97,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2010-07-30
tt0864761,The Duchess,2008,6.9,76558,157,110,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2008-10-10
tt0469641,World Trade Center,2006,5.9,76405,580,129,PG-13,Drama; Fantasy; History; ,"['Drama', 'Fantasy', 'History']",Drama,3,2006-08-09
tt7984766,The King,2019,7.2,76205,684,140,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2019-11-01
tt1212428,The Lost City of Z,2016,6.6,75131,251,141,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2017-04-21
tt1619029,Jackie,2016,6.7,70888,320,100,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2016-12-02
tt3007512,The Water Diviner,2014,7.0,69915,223,111,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2015-04-17
tt0118607,Amistad,1997,7.3,69328,240,155,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1997-12-25
tt1149362,The White Ribbon,2009,7.8,66893,212,144,R,Drama; History; Mystery; ,"['Drama', 'History', 'Mystery']",Drama,3,2010-03-05
tt0414055,Elizabeth: The Golden Age,2007,6.8,65530,237,114,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2007-10-12
tt0329575,Seabiscuit,2003,7.3,65166,468,140,PG-13,Drama; History; Sport; ,"['Drama', 'History', 'Sport']",Drama,3,2003-07-25
tt1014763,Child 44,2015,6.5,63768,267,137,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2016-05-09
tt1413492,12 Strong,2018,6.6,63442,371,130,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2018-01-19
tt0110932,Quiz Show,1994,7.5,63232,177,133,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1994-10-07
tt2025690,The Finest Hours,2016,6.8,59961,199,117,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2016-01-29
tt0267626,K-19: The Widowmaker,2002,6.7,58258,291,138,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2002-07-19
tt0962736,The Young Victoria,2009,7.3,56451,108,105,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2010-01-08
tt1783232,Conquest 1453,2012,6.7,56021,154,162,Not Rated,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2012-04-25
tt0091530,The Mission,1986,7.4,54283,214,125,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1986-10-31
tt0146309,Thirteen Days,2000,7.3,52807,337,145,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2001-01-12
tt2404425,Woman in Gold,2015,7.3,52175,191,109,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2015-04-10
tt2884018,Macbeth,2015,6.6,51643,219,113,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2015-12-11
tt4387040,Airlift,2016,8.0,51394,208,130,Not Rated,Drama; History; ,"['Drama', 'History']",Drama,2,2016-01-22
tt6924650,Midway,2019,6.7,50395,854,138,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2019-11-08
tt0075784,A Bridge Too Far,1977,7.4,50195,248,175,PG,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,1977-06-15
tt0087553,The Killing Fields,1984,7.8,50036,206,141,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1985-02-01
tt1410063,The Flowers of War,2011,7.6,48360,162,146,R,Drama; History; Romance; ,"['Drama', 'History', 'Romance']",Drama,3,2011-12-16
tt5461944,Hotel Mumbai,2018,7.6,47726,393,123,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2019-03-29
tt0349825,Miracle,2004,7.5,46453,315,135,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2004-02-06
tt5390504,Detroit,2017,7.3,45804,202,143,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2017-08-04
tt6543652,Cold War,2018,7.6,44833,195,89,R,Drama; History; Music; ,"['Drama', 'History', 'Music']",Drama,3,2018-06-08
tt0078748,Alien,1979,8.4,762793,1423,117,R,Horror; Sci-Fi; ,"['Horror', 'Sci-Fi']",Horror,2,1979-06-22
